t,action,reward,debt_ratio,gdp_growth,inflation,climate_shock,terminated,truncated,episode
8,2,-3.3503972668006505,1.483563780784607,0.012441450729966164,0.04691869765520096,0.1172131597995758,False,False,11
9,2,-3.283698036009462,1.5152219533920288,0.02202691324055195,0.05733323469758034,0.08290742337703705,False,False,11
10,1,-3.418492784310242,1.4964711666107178,0.010777671821415424,0.05233323574066162,0.12492409348487854,False,False,11
11,3,-3.2926587905615645,1.511471152305603,0.01277767214924097,0.05433323606848717,0.07497944682836533,False,False,11
12,2,-3.461853368011462,1.543839454650879,0.022185586392879486,0.06492532044649124,0.11841721832752228,False,False,11
13,2,-3.566851103278557,1.576637864112854,0.031485993415117264,0.07562491297721863,0.13991853594779968,False,False,11
14,0,-3.648406322836329,1.603937029838562,0.0300261490046978,0.07635483145713806,0.14598441123962402,False,False,11
15,0,-3.7764276718407115,1.6322593688964844,0.028361672535538673,0.07718706876039505,0.1664476841688156,False,False,11
16,2,-4.029642050126824,1.6669589281082153,0.03718678280711174,0.088361956179142,0.2349780648946762,False,False,11
17,2,-4.299616857895494,1.7031047344207764,0.04565034434199333,0.09989839047193527,0.3072874844074249,False,False,11
18,0,-4.426960310413508,1.7390731573104858,0.04245665669441223,0.10149523615837097,0.3193689286708832,False,False,11
19,3,-4.345377442876838,1.754073143005371,0.04445665702223778,0.10349523276090622,0.2841746509075165,False,False,11
20,1,-4.495091363210095,1.7373377084732056,0.03119203820824623,0.0984952300786972,0.3264618515968323,False,False,11
21,0,-4.53875647120222,1.7728923559188843,0.028081117197871208,0.10005068778991699,0.3110920190811157,False,False,11
22,2,-4.653564201976712,1.809514045715332,0.036425694823265076,0.11170610785484314,0.33108413219451904,True,False,11
0,0,-2.436752525562555,1.15528404712677,0.00045955428504385054,0.0445924811065197,0.013099055737257004,False,False,12
1,0,-2.43745528504136,1.1752840280532837,0.00045955428504385054,0.0445924811065197,0.0,False,False,12
2,3,-2.4614552468943875,1.190284013748169,0.002459554234519601,0.046592481434345245,0.0,False,False,12
3,3,-2.4854552191924304,1.2052839994430542,0.0044595543295145035,0.04859248176217079,0.0,False,False,12
4,0,-2.7407047049611957,1.2286897897720337,0.0037783849984407425,0.04893306642770767,0.0681169331073761,False,False,12
5,0,-2.928051467493799,1.2542545795440674,0.0026654177345335484,0.04948955029249191,0.11129673570394516,False,False,12
6,1,-2.8779335577964993,1.2351789474487305,-0.008258922025561333,0.044489551335573196,0.09243400394916534,False,False,12
7,3,-2.8132273802644963,1.2501789331436157,-0.006258922163397074,0.04648955166339874,0.0628652572631836,False,False,12
8,2,-2.8411392792119865,1.281391978263855,0.0034378133714199066,0.05679281800985336,0.06065291166305542,False,False,12
9,0,-2.8954860346993714,1.3044980764389038,0.0028165935073047876,0.05710342898964882,0.06212199479341507,False,False,12
10,3,-2.816165336148211,1.319498062133789,0.00481659360229969,0.059103429317474365,0.027681764215230942,False,False,12
11,3,-2.7758907080645066,1.3344980478286743,0.006816593464463949,0.06110342964529991,0.006256897933781147,False,False,12
12,0,-2.816330080824173,1.3548020124435425,0.006755801849067211,0.06113382428884506,0.0060791433788836,False,False,12
13,3,-2.822092664219439,1.3698019981384277,0.008755802176892757,0.06313382089138031,0.0,False,False,12
14,3,-2.8460926271751523,1.384801983833313,0.010755802504718304,0.06513381749391556,0.0,False,False,12
15,2,-2.907427368633785,1.4150058031082153,0.020704852417111397,0.07518476992845535,0.010190172120928764,False,False,12
16,2,-3.208577064538106,1.4469681978225708,0.030214250087738037,0.08567537367343903,0.09812038391828537,False,False,12
17,1,-3.266691115478254,1.4281163215637207,0.01906612142920494,0.08067537099123001,0.11481277644634247,False,False,12
18,3,-3.2996804128974593,1.443116307258606,0.021066121757030487,0.08267536759376526,0.11780921369791031,False,False,12
19,0,-3.398805969095807,1.4696440696716309,0.019760573282837868,0.08332814276218414,0.13055482506752014,False,False,12
20,3,-3.3550759722356824,1.4846440553665161,0.021760573610663414,0.08532813936471939,0.10797813534736633,False,False,12
21,0,-3.4385693822784043,1.5104577541351318,0.020597826689481735,0.08590951561927795,0.1162746399641037,False,False,12
22,0,-3.5126186296536126,1.5365158319473267,0.019386202096939087,0.08651532977819443,0.12116241455078125,False,False,12
23,2,-3.510548486612079,1.5686713457107544,0.028847312554717064,0.09705422073602676,0.10777794569730759,False,False,12
24,3,-3.4532755295180793,1.5836713314056396,0.03084731288254261,0.09905421733856201,0.08068698644638062,False,False,12
25,0,-3.4570596847114423,1.6069283485412598,0.03019590489566326,0.09937991946935654,0.06514087319374084,False,False,12
26,1,-3.5536198925121676,1.5878794193267822,0.01924481987953186,0.09437991678714752,0.09510842710733414,False,False,12
27,3,-3.555295684552334,1.6028794050216675,0.021244820207357407,0.09637991338968277,0.08766704052686691,False,False,12
28,2,-3.6564332077236634,1.6350526809692383,0.03070150502026081,0.10692322999238968,0.10866298526525497,False,False,12
29,3,-3.534670866597704,1.6500526666641235,0.03270150348544121,0.10892322659492493,0.06007552146911621,False,False,12
30,1,-3.6113863498554086,1.630889654159546,0.02186455950140953,0.10392322391271591,0.08369448781013489,False,False,12
31,2,-3.649938419279484,1.6625783443450928,0.03144238889217377,0.11434539407491684,0.08443429321050644,False,False,12
32,3,-3.6381376533025325,1.677578330039978,0.03344238921999931,0.11634539067745209,0.07250070571899414,False,False,12
33,1,-3.5052401615359625,1.6578539609909058,0.023166803643107414,0.11134538799524307,0.027558522298932076,False,False,12
34,2,-3.537097356117032,1.6884037256240845,0.03302935138344765,0.12148284167051315,0.027490301057696342,False,False,12
35,1,-3.454626377671957,1.6684037446975708,0.023029351606965065,0.11648283898830414,0.0,False,True,12
0,1,-3.2241577361549574,1.3379998207092285,-0.012838691473007202,0.024216772988438606,0.14517702162265778,False,False,13
1,0,-3.03794869926058,1.361311912536621,-0.013501103036105633,0.02454797923564911,0.06624116003513336,False,False,13
2,0,-3.0686239902840766,1.3843086957931519,-0.014100465923547745,0.024847660213708878,0.059936296194791794,False,False,13
3,1,-3.3264396935774565,1.3657342195510864,-0.025525953620672226,0.019847659394145012,0.14254873991012573,False,False,13
4,2,-3.4379989752599815,1.3990461826324463,-0.016353929415345192,0.03067563660442829,0.16559526324272156,False,False,13
5,2,-3.4595481766337786,1.4322223663330078,-0.007147969678044319,0.04146967828273773,0.15880809724330902,False,False,13
6,3,-3.4054054482066674,1.447222352027893,-0.00514796981588006,0.04346967861056328,0.13276050984859467,False,False,13
7,3,-3.1689191881325973,1.4622223377227783,-0.0031479697208851576,0.045469678938388824,0.04593176022171974,False,False,13
8,2,-3.205685964399691,1.4931626319885254,0.006616970058530569,0.055704738944768906,0.04701206088066101,False,False,13
9,0,-3.2942384683987167,1.516162395477295,0.006017006002366543,0.05600472167134285,0.059996385127305984,False,False,13
10,2,-3.351545303421417,1.5475106239318848,0.015679938718676567,0.06634178757667542,0.06741336733102798,False,False,13
11,1,-3.45979741093765,1.52852201461792,0.004668563138693571,0.0613417886197567,0.10113754868507385,False,False,13
12,2,-3.5599262751087632,1.560951590538025,0.014061179012060165,0.07194917649030685,0.1214769035577774,False,False,13
13,2,-3.691440192606991,1.5939821004867554,0.023303546011447906,0.08270680904388428,0.15152668952941895,False,False,13
14,3,-3.533486652191528,1.6089820861816406,0.025303546339273453,0.08470680564641953,0.0908755213022232,False,False,13
15,2,-3.6838757513899623,1.6415382623672485,0.034664496779441833,0.09534585475921631,0.12780998647212982,False,False,13
16,0,-3.930348530242405,1.6708722114562988,0.032797716557979584,0.09627924859523773,0.18667809665203094,False,False,13
17,1,-3.8847653232750154,1.6525479555130005,0.021121980622410774,0.09127924591302872,0.16757361590862274,False,False,13
18,3,-3.708872738451562,1.6675479412078857,0.02312198095023632,0.09327924251556396,0.10094274580478668,False,False,13
19,3,-3.7330932903788985,1.682547926902771,0.025121981278061867,0.09527923911809921,0.10101627558469772,False,False,13
20,3,-3.6198722936029686,1.6975479125976562,0.027121981605887413,0.09727923572063446,0.05527595430612564,False,False,13
21,0,-3.8333986721824105,1.7229174375534058,0.026048075407743454,0.09781619161367416,0.10739059746265411,False,False,13
22,1,-3.830858476440521,1.7039586305618286,0.015006930567324162,0.09281618893146515,0.10411452502012253,False,False,13
23,1,-4.002856275536276,1.68553626537323,0.0034292717464268208,0.08781618624925613,0.15776589512825012,False,False,13
24,2,-4.08756823863251,1.7189704179763794,0.012570719234645367,0.09867473691701889,0.17171047627925873,False,False,13
25,2,-4.185018037123809,1.752759575843811,0.021623432636260986,0.10962202399969101,0.18945734202861786,False,False,13
26,0,-4.435266505770438,1.7850794792175293,0.01915944367647171,0.11085401475429535,0.24639888107776642,False,False,13
27,3,-4.306707069824614,1.8000794649124146,0.021159444004297256,0.1128540113568306,0.1955457627773285,True,False,13
0,0,-1.6332115463648034,0.7058756947517395,0.02436538226902485,0.023173844441771507,0.09897980839014053,False,False,14
1,1,-1.621219340447035,0.6868038773536682,0.013437215238809586,0.01817384362220764,0.09281666576862335,False,False,14
2,0,-1.8164826698240955,0.7136664390563965,0.012064704671502113,0.018860097974538803,0.13725104928016663,False,False,14
3,3,-1.5049992711038176,0.7286664247512817,0.01406470499932766,0.02086009830236435,0.025423239916563034,False,False,14
4,0,-1.5061005237671177,0.7492577433586121,0.013946441933512688,0.020919229835271835,0.011826266534626484,False,False,14
5,1,-1.4706217367202044,0.7292577624320984,0.003946442157030106,0.01591922901570797,0.0,False,False,14
6,3,-1.4946217721104622,0.7442577481269836,0.0059464420191943645,0.017919229343533516,0.0,False,False,14
7,0,-1.5897004722701902,0.7651292681694031,0.005772142205387354,0.018006378784775734,0.017429977655410767,False,False,14
8,1,-1.6051138420796096,0.7453498244285583,-0.004448389634490013,0.013006378896534443,0.022053178399801254,False,False,14
9,3,-1.5629543548226357,0.7603498101234436,-0.0024483895394951105,0.01500637922435999,0.0,False,False,14
10,1,-1.5789933997389791,0.7404020428657532,-0.012500634416937828,0.010006379336118698,0.005224453750997782,False,False,14
11,2,-1.658897776969941,0.7708285450935364,-0.0026072650216519833,0.020113009959459305,0.021326100453734398,False,False,14
12,2,-1.6282097442402328,0.800849974155426,0.00738738477230072,0.030118359252810478,0.0010700192069634795,False,False,14
13,0,-1.766990349606204,0.8224637508392334,0.007064629811793566,0.0302797369658947,0.03227550908923149,False,False,14
14,3,-1.7306302911536764,0.8374637365341187,0.009064629673957825,0.032279737293720245,0.012155488133430481,False,False,14
15,2,-1.827811675044963,0.8681378960609436,0.01889609731733799,0.042448271065950394,0.033706627786159515,False,False,14
16,2,-1.9424299382033428,0.8993459343910217,0.028594084084033966,0.05275028571486473,0.060402631759643555,False,False,14
17,3,-1.873107535143313,0.914345920085907,0.030594084411859512,0.05475028604269028,0.029295172542333603,False,False,14
18,3,-1.960264105070694,0.9293459057807922,0.03259408473968506,0.05675028637051582,0.05034737288951874,False,False,14
19,0,-2.0316631315192923,0.9522326588630676,0.03201673924922943,0.05703895911574364,0.057734549045562744,False,False,14
20,1,-2.038122240872738,0.9328178763389587,0.021431518718600273,0.05203896015882492,0.0585220530629158,False,False,14
21,2,-2.033748473283064,0.9637361764907837,0.031201938167214394,0.062268540263175964,0.045916225761175156,False,False,14
22,2,-2.0027159055266557,0.9942351579666138,0.04107719659805298,0.07239328324794769,0.024948345497250557,False,False,14
23,2,-1.957870899438858,1.0242351293563843,0.05107719823718071,0.08239328116178513,0.0,False,False,14
24,3,-1.981870829850435,1.0392351150512695,0.053077198565006256,0.08439327776432037,0.0,False,False,14
25,1,-2.006061129655993,1.019313931465149,0.04299840331077576,0.07939327508211136,0.007879588752985,False,False,14
26,2,-2.098240857559985,1.0498720407485962,0.0528588593006134,0.08953281491994858,0.0279084425419569,False,False,14
27,3,-2.0385154148340225,1.0648720264434814,0.05485885962843895,0.09153281152248383,0.0,False,False,14
28,2,-2.0685153777897356,1.094871997833252,0.06485886126756668,0.10153280943632126,0.0,False,False,14
29,0,-2.2254528048704056,1.1167222261428833,0.06448880583047867,0.10171783715486526,0.03700553625822067,False,False,14
30,3,-2.195999846724851,1.1317222118377686,0.06648880243301392,0.10371783375740051,0.019187916070222855,False,False,14
31,3,-2.1624360790252686,1.1467221975326538,0.06848879903554916,0.10571783035993576,0.0,False,False,14
32,0,-2.2024360606074334,1.1667221784591675,0.06848879903554916,0.10571783035993576,0.0,False,False,14
33,3,-2.2264360224604602,1.1817221641540527,0.07048879563808441,0.10771782696247101,0.0,False,False,14
34,0,-2.315855900136308,1.2025041580200195,0.07033240050077438,0.10779602080583572,0.015639208257198334,False,False,14
35,0,-2.3089383551478386,1.2225041389465332,0.07033240050077438,0.10779602080583572,0.0,False,True,14
0,2,-1.680682628108575,0.5404441952705383,0.0031186738051474094,0.07296443730592728,0.15648625791072845,False,False,15
1,2,-1.8764323069288067,0.5745756030082703,0.012085814960300922,0.08399729430675507,0.20657184720039368,False,False,15
2,2,-2.0677985360914892,0.6096557974815369,0.020815763622522354,0.09526734799146652,0.2540103495121002,False,False,15
3,3,-1.9490719612824288,0.6246557831764221,0.0228157639503479,0.09726734459400177,0.20643483102321625,False,False,15
4,0,-2.0881569730496157,0.6560227274894714,0.020542379468679428,0.09840403497219086,0.22733846306800842,False,False,15
5,3,-1.775264039861964,0.6710227131843567,0.022542379796504974,0.1004040315747261,0.11504080146551132,False,False,15
6,0,-1.7556487649735029,0.6955402493476868,0.02163887582719326,0.10085578262805939,0.09035037457942963,False,False,15
7,0,-1.8138546268561018,0.7201170921325684,0.020723504945635796,0.10131346434354782,0.0915370061993599,False,False,15
8,2,-1.7825656110604573,0.7515045404434204,0.03037663921713829,0.11166033148765564,0.06937301903963089,False,False,15
9,0,-1.932990074495081,0.7765448093414307,0.02936859056353569,0.11216435581445694,0.10080491006374359,False,False,15
10,3,-2.0167467954526472,0.7915447950363159,0.03136859089136124,0.11416435241699219,0.12072380632162094,False,False,15
11,2,-1.9780083370214414,0.8234533071517944,0.04089146479964256,0.12464147806167603,0.09542536735534668,False,False,15
12,2,-1.9686592520195603,0.8550593256950378,0.05048995837569237,0.1350429803133011,0.08030146360397339,False,False,15
13,0,-2.075427950442553,0.8799275755882263,0.049516309052705765,0.1355298012495041,0.09736491739749908,False,False,15
14,1,-2.261327302099069,0.8614845871925354,0.037959326058626175,0.13052980601787567,0.15569840371608734,False,False,15
15,3,-2.055313679147362,0.8764845728874207,0.03995932638645172,0.13252981007099152,0.07902717590332031,False,False,15
16,2,-2.144964282170091,0.9084145426750183,0.04947683587670326,0.14301230013370514,0.09649825841188431,False,False,15
17,2,-2.380966469837984,0.9416372776031494,0.05867115035653114,0.15381798148155212,0.16113722324371338,False,False,15
18,2,-2.3014269464416284,0.9740689396858215,0.06806322932243347,0.16442590951919556,0.1215844452381134,False,False,15
19,2,-2.2531170865735373,1.0059319734573364,0.0775974690914154,0.1748916655778885,0.09315236657857895,False,False,15
20,2,-2.2817757503964904,1.0377408266067505,0.08714524656534195,0.1853438913822174,0.0904441699385643,False,False,15
21,0,-2.3184949986183963,1.0619821548461914,0.08629698306322098,0.1857680231332779,0.0848265141248703,False,False,15
22,3,-2.295629098915273,1.0769821405410767,0.08829697966575623,0.18776802718639374,0.06920455396175385,False,False,15
23,0,-2.401211169084317,1.1013048887252808,0.08743243664503098,0.18820029497146606,0.0864543467760086,False,False,15
24,0,-2.318377516726452,1.1234651803970337,0.08700038492679596,0.18841631710529327,0.04320548474788666,False,False,15
25,3,-2.268764460875407,1.138465166091919,0.08900038152933121,0.19041632115840912,0.01866779662668705,False,False,15
26,0,-2.2886006176730156,1.1590322256088257,0.08888696879148483,0.1904730349779129,0.011341629549860954,False,False,15
27,0,-2.482832822759643,1.1820110082626343,0.0882912203669548,0.19077090919017792,0.059575047343969345,False,False,15
28,0,-2.504469584223574,1.2045483589172363,0.08778374642133713,0.19102464616298676,0.05074742063879967,False,False,15
29,3,-2.3762272780537605,1.2195483446121216,0.08978374302387238,0.1930246502161026,0.0,False,False,15
30,1,-2.4567654958921836,1.1998107433319092,0.07952140271663666,0.18802465498447418,0.02623394876718521,False,False,15
31,2,-2.5898631435042603,1.2309931516647339,0.08922579139471054,0.19832026958465576,0.059121742844581604,False,False,15
32,0,-2.7134024126152565,1.2551213502883911,0.08840014785528183,0.19873309135437012,0.08256472647190094,False,False,15
33,3,-2.4882419613003726,1.2701213359832764,0.09040014445781708,0.20000000298023224,0.0,False,False,15
34,0,-2.610586204250687,1.2914284467697144,0.09013873338699341,0.20000000298023224,0.026141032576560974,False,False,15
35,2,-2.558396738259469,1.3215306997299194,0.10000000149011612,0.20000000298023224,0.00511179119348526,False,True,15
0,0,-3.1756021876512346,1.206863522529602,0.01335133146494627,0.06757902354001999,0.23115792870521545,False,False,16
1,3,-3.143846033213575,1.2218635082244873,0.015351331792771816,0.06957902014255524,0.21257252991199493,False,False,16
2,0,-3.2723654929470865,1.253354549407959,0.013053113594651222,0.0707281306385994,0.22982186079025269,False,False,16
3,3,-3.121107462365258,1.2683545351028442,0.015053113922476768,0.07272812724113464,0.17140255868434906,False,False,16
4,0,-3.357703595405314,1.299601435661316,0.01280373428016901,0.07385281473398209,0.22493793070316315,False,False,16
5,1,-3.3635651886218882,1.2818186283111572,0.0005865506827831268,0.06885281205177307,0.22171835601329803,False,False,16
6,3,-3.2704548860092233,1.2968186140060425,0.0025865507777780294,0.07085280865430832,0.1826815903186798,False,False,16
7,2,-3.3697132472101026,1.3308335542678833,0.011582805775105953,0.08185655623674393,0.2007489949464798,False,False,16
8,2,-3.3883551691707856,1.3646767139434814,0.02062201127409935,0.09281735122203827,0.1921590119600296,False,False,16
9,1,-3.475897893299967,1.3468396663665771,0.008459080010652542,0.08781734853982925,0.2162930965423584,False,False,16
10,0,-3.5315335323221873,1.3773541450500488,0.006356184836477041,0.08886879682540894,0.21028952300548553,False,False,16
11,1,-3.539041905719258,1.3594335317611694,-0.005723218899220228,0.08386879414319992,0.20794036984443665,False,False,16
12,1,-3.709797068853148,1.3420217037200928,-0.01831141486763954,0.0788687914609909,0.2588196396827698,False,False,16
13,3,-3.520144239022555,1.357021689414978,-0.016311414539813995,0.08086878806352615,0.18760205805301666,False,False,16
14,3,-3.206993972031474,1.3720216751098633,-0.014311414211988449,0.0828687846660614,0.07521864771842957,False,False,16
15,3,-3.2559782633181507,1.3870216608047485,-0.012311413884162903,0.08486878126859665,0.08354675769805908,False,False,16
16,2,-3.558169737117032,1.4204221963882446,-0.0031615467742085457,0.09571891278028488,0.17002660036087036,False,False,16
17,1,-3.5634463159680902,1.402100920677185,-0.014840232208371162,0.09071891009807587,0.16786852478981018,False,False,16
18,3,-3.2931309733059915,1.4171009063720703,-0.012840231880545616,0.09271890670061111,0.06976338475942612,False,False,16
19,3,-3.1691873819687344,1.4321008920669556,-0.01084023155272007,0.09471890330314636,0.020448865368962288,False,False,16
20,3,-3.1318407485038042,1.4471008777618408,-0.008840231224894524,0.09671889990568161,0.0,False,False,16
21,1,-3.1450487257013675,1.427143931388855,-0.018883254379034042,0.0917188972234726,0.0043022846803069115,False,False,16
22,0,-3.1721419291198254,1.4471439123153687,-0.018883254379034042,0.0917188972234726,0.0,False,False,16
23,0,-3.2986842872796225,1.4685132503509521,-0.01915712282061577,0.09185583144426346,0.02738683484494686,False,False,16
24,1,-3.379608489931346,1.4490444660186768,-0.029688343405723572,0.08685582876205444,0.053122054785490036,False,False,16
25,0,-3.3180383469533585,1.4699589014053345,-0.029871242120862007,0.08694727718830109,0.01828988641500473,False,False,16
26,3,-3.2871685677915807,1.4849588871002197,-0.02787124179303646,0.08894727379083633,0.0,False,False,16
27,0,-3.553363067035765,1.5085378885269165,-0.02858704701066017,0.08930517733097076,0.07158055156469345,False,False,16
28,1,-3.6049112066901374,1.4894052743911743,-0.039454441517591476,0.08430517464876175,0.08673936128616333,False,False,16
29,0,-3.6584110619680117,1.5137362480163574,-0.040320638567209244,0.08473826944828033,0.08661960810422897,False,False,16
30,2,-3.712557726156732,1.5455834865570068,-0.030782436951994896,0.0952000692486763,0.0923595130443573,False,False,16
31,1,-3.8063881496553225,1.5267916917800903,-0.04199060797691345,0.09020006656646729,0.12081721425056458,False,False,16
32,1,-3.6861505494597004,1.5075806379318237,-0.05277957767248154,0.08520006388425827,0.07889706641435623,False,False,16
33,2,-3.767982813568373,1.5394572019577026,-0.04324872046709061,0.0956692099571228,0.09382878988981247,False,False,16
34,3,-3.636841040382888,1.554457187652588,-0.04124872013926506,0.09766920655965805,0.042114872485399246,False,False,16
35,0,-3.890353197402912,1.5798346996307373,-0.042324215173721313,0.09820695221424103,0.10754962265491486,False,True,16
0,0,-1.6188045216284834,0.6583757400512695,-0.002532833954319358,0.024430878460407257,0.0801757201552391,False,False,17
1,1,-1.5750776161431879,0.6390168070793152,-0.013173877261579037,0.01943087764084339,0.06410430371761322,False,False,17
2,1,-1.6266031503193472,0.6198110580444336,-0.02396813966333866,0.0144308777526021,0.07942618429660797,False,False,17
3,0,-1.8258580980196815,0.6461011171340942,-0.025226157158613205,0.015059886500239372,0.12580174207687378,False,False,17
4,0,-1.8868908444582848,0.6724055409431458,-0.026487037539482117,0.015690326690673828,0.1260879933834076,False,False,17
5,1,-1.770587302663576,0.6532588601112366,-0.037340328097343445,0.010690326802432537,0.08532911539077759,False,False,17
6,2,-1.836116873398152,0.685154914855957,-0.027814339846372604,0.021164337173104286,0.09480223059654236,False,False,17
7,2,-1.820728531879744,0.7167094945907593,-0.01820298843085766,0.031552985310554504,0.07772953808307648,False,False,17
8,3,-1.6939178317263959,0.7317094802856445,-0.016202988103032112,0.03355298563838005,0.027459310367703438,False,False,17
9,1,-1.7190257216040596,0.7120596170425415,-0.02655310556292534,0.028552984818816185,0.03501167893409729,False,False,17
10,0,-1.653990731537342,0.7320595979690552,-0.02655310556292534,0.028552984818816185,0.0,False,False,17
11,2,-1.6839906933903694,0.7620595693588257,-0.016553105786442757,0.03855298459529877,0.0,False,False,17
12,3,-1.7079906368404627,0.7770595550537109,-0.01455310545861721,0.04055298492312431,0.0,False,False,17
13,1,-1.7079906072467566,0.7570595741271973,-0.024553105235099792,0.0355529859662056,0.0,False,False,17
14,1,-1.7079906463623047,0.7370595932006836,-0.034553106874227524,0.03055298514664173,0.0,False,False,17
15,1,-1.8109748268373977,0.7173950672149658,-0.044888559728860855,0.025552984327077866,0.033545322716236115,False,False,17
16,2,-1.8993668790048663,0.7484294176101685,-0.03514714166522026,0.035811565816402435,0.05171641707420349,False,False,17
17,1,-1.8679392043032876,0.7288324236869812,-0.0455501452088356,0.03081156499683857,0.040300171822309494,False,False,17
18,0,-1.8211517423619943,0.7493721842765808,-0.04565809667110443,0.030865540727972984,0.010795265436172485,False,False,17
19,3,-1.8127659333646298,0.7643721699714661,-0.043658096343278885,0.03286553919315338,0.0,False,False,17
20,0,-1.917484339064362,0.7853962182998657,-0.043862901628017426,0.0329679399728775,0.02048051916062832,False,False,17
21,3,-2.035918587609025,0.800396203994751,-0.04186290130019188,0.03496794030070305,0.051958587020635605,False,False,17
22,3,-1.9777355300390187,0.8153961896896362,-0.03986290097236633,0.036967940628528595,0.024564245715737343,False,False,17
23,2,-2.0760934358554746,0.8463200926780701,-0.030093878507614136,0.04719891771674156,0.046195339411497116,False,False,17
24,3,-1.9650699178524145,0.8613200783729553,-0.02809387817978859,0.04919891804456711,0.0011875014752149582,False,False,17
25,0,-2.114290240606302,0.8831046223640442,-0.02845078520476818,0.04937737062573433,0.035690777003765106,False,False,17
26,2,-2.2353811611051175,0.9143934845924377,-0.018773002550005913,0.059699587523937225,0.06444333493709564,False,False,17
27,1,-2.3858760685285176,0.8955134153366089,-0.029892953112721443,0.05469958856701851,0.11199508607387543,False,False,17
28,2,-2.4069336238037398,0.9276404976844788,-0.020424729213118553,0.06523136794567108,0.10635539889335632,False,False,17
29,0,-2.454273809393811,0.9528051614761353,-0.02145766094326973,0.06574783474206924,0.10329317301511765,False,False,17
30,3,-2.315154530816032,0.9678051471710205,-0.019457660615444183,0.06774783134460449,0.048920076340436935,False,False,17
31,1,-2.4221117329941966,0.9486315846443176,-0.030284101143479347,0.06274782866239548,0.08264412730932236,False,False,17
32,0,-2.648980671568412,0.975511372089386,-0.0316600538790226,0.06343580782413483,0.13759535551071167,False,False,17
33,3,-2.5116850513708524,0.9905113577842712,-0.029660053551197052,0.06543580442667007,0.08383014053106308,False,False,17
34,3,-2.3774553782696786,1.0055114030838013,-0.027660053223371506,0.06743580102920532,0.031086929142475128,False,False,17
35,3,-2.3097224119185777,1.0205113887786865,-0.02566005289554596,0.06943579763174057,0.0005092458450235426,False,True,17
0,3,-2.136157240509987,0.9479724764823914,-0.01620786264538765,0.0795864686369896,0.0,False,False,18
1,1,-2.1361572034657,0.9279724955558777,-0.02620786242187023,0.07458646595478058,0.0,False,False,18
2,0,-2.1761572351306677,0.9479724764823914,-0.02620786242187023,0.07458646595478058,0.0,False,False,18
3,2,-2.2061571969836953,0.9779724478721619,-0.01620786264538765,0.08458646386861801,0.0,False,False,18
4,2,-2.2483552323291356,1.0080517530441284,-0.006227696780115366,0.09460629522800446,0.003966860473155975,False,False,18
5,0,-2.4260990260694086,1.0304195880889893,-0.006701255217194557,0.0948430746793747,0.04735583811998367,False,False,18
6,3,-2.3080436573754883,1.0454195737838745,-0.004701255355030298,0.09684307128190994,4.018584149889648e-06,False,False,18
7,3,-2.3320315669067204,1.0604195594787598,-0.0027012552600353956,0.09884306788444519,0.0,False,False,18
8,0,-2.398232240519545,1.080834150314331,-0.002784168813377619,0.09888452291488647,0.008291363716125488,False,False,18
9,0,-2.5706205591809197,1.1033225059509277,-0.0032818345353007317,0.09913335740566254,0.049766574054956436,False,False,18
10,0,-2.557662377635654,1.1248469352722168,-0.0035867125261574984,0.0992857962846756,0.03048780933022499,False,False,18
11,1,-2.506632653579197,1.1049786806106567,-0.013718417845666409,0.09428579360246658,0.01317056268453598,False,False,18
12,3,-2.4911210376545787,1.119978666305542,-0.011718417517840862,0.09628579020500183,0.0,False,False,18
13,1,-2.501417524351485,1.100012183189392,-0.02175195701420307,0.09128578752279282,0.003353916574269533,False,False,18
14,1,-2.591985590392735,1.0803399085998535,-0.03207974135875702,0.0862857848405838,0.032778456807136536,False,False,18
15,1,-2.6237230865482224,1.0607635974884033,-0.04250343143939972,0.08128578215837479,0.0423690527677536,False,False,18
16,1,-2.722012130476607,1.041497826576233,-0.05323762074112892,0.07628577947616577,0.07341895997524261,False,False,18
17,1,-2.662520828631294,1.0220215320587158,-0.06376128643751144,0.07128577679395676,0.05236661806702614,False,False,18
18,2,-2.72608359141379,1.053261637687683,-0.05407130718231201,0.08159580081701279,0.062004078179597855,False,False,18
19,1,-2.7417193826094706,1.0339184999465942,-0.06472814083099365,0.07659579813480377,0.06568337976932526,False,False,18
20,3,-2.568669300317764,1.0489184856414795,-0.0627281442284584,0.07859579473733902,0.0,False,False,18
21,2,-2.5986692818999293,1.07891845703125,-0.05272814258933067,0.08859579265117645,0.0,False,False,18
22,0,-2.7352782208555437,1.1004470586776733,-0.05303386598825455,0.08874865621328354,0.030572470277547836,False,False,18
23,2,-2.7659457485670376,1.1310479640960693,-0.04318408668041229,0.09889887273311615,0.03004389815032482,False,False,18
24,3,-2.699814107060432,1.1460479497909546,-0.041184086352586746,0.1008988693356514,0.0,False,False,18
25,2,-2.7516915630849685,1.1761902570724487,-0.031219659373164177,0.11093444377183914,0.0071146320551633835,False,False,18
26,2,-2.9170349317144972,1.2072093486785889,-0.021474435925483704,0.12118922173976898,0.05095519870519638,False,False,18
27,1,-2.764169320464134,1.1872093677520752,-0.031474437564611435,0.11618921905755997,0.0,False,False,18
28,2,-2.7941693614423277,1.2172093391418457,-0.021474437788128853,0.1261892169713974,0.0,False,False,18
29,0,-2.8341693011671305,1.2372093200683594,-0.021474437788128853,0.1261892169713974,0.0,False,False,18
